"chart_position.x","chart_date.x","song","artist","instance.x","time_on_chart.x","consecutive_weeks.x","previous_week.x","peak_position.x","worst_position.x","year.x","month.x","week.x","chart_position.y","chart_date.y","instance.y","time_on_chart.y","consecutive_weeks.y","previous_week.y","peak_position.y","worst_position.y","year.y","month.y","week.y","spotify_song_id","spotify_artist_id","genres","main_genres"
40,1995-12-16,"Waterfalls","TLC",1,28,27,32,1,40,1995,12,50,6,1995-09-30,1,17,16,4,1,39,1995,9,39,"6qspW4YKycviDFjHBOaqUY","0TImkz4nPqjegtVSMZnMRq","atl hip hop, contemporary r&b, dance pop, girl group, hip pop, r&b, urban contemporary","hip_hop_rap, world_regional, r&b_reggae, pop, electronic_dance"
43,1995-12-23,"Waterfalls","TLC",1,29,28,40,1,43,1995,12,51,6,1995-09-30,1,17,16,4,1,39,1995,9,39,"6qspW4YKycviDFjHBOaqUY","0TImkz4nPqjegtVSMZnMRq","atl hip hop, contemporary r&b, dance pop, girl group, hip pop, r&b, urban contemporary","hip_hop_rap, world_regional, r&b_reggae, pop, electronic_dance"
44,1995-12-30,"Waterfalls","TLC",1,30,29,43,1,44,1995,12,52,6,1995-09-30,1,17,16,4,1,39,1995,9,39,"6qspW4YKycviDFjHBOaqUY","0TImkz4nPqjegtVSMZnMRq","atl hip hop, contemporary r&b, dance pop, girl group, hip pop, r&b, urban contemporary","hip_hop_rap, world_regional, r&b_reggae, pop, electronic_dance"
48,1996-01-06,"Waterfalls","TLC",1,31,30,44,1,48,1996,1,1,6,1995-09-30,1,17,16,4,1,39,1995,9,39,"6qspW4YKycviDFjHBOaqUY","0TImkz4nPqjegtVSMZnMRq","atl hip hop, contemporary r&b, dance pop, girl group, hip pop, r&b, urban contemporary","hip_hop_rap, world_regional, r&b_reggae, pop, electronic_dance"
49,1996-01-13,"Waterfalls","TLC",1,32,31,48,1,49,1996,1,2,6,1995-09-30,1,17,16,4,1,39,1995,9,39,"6qspW4YKycviDFjHBOaqUY","0TImkz4nPqjegtVSMZnMRq","atl hip hop, contemporary r&b, dance pop, girl group, hip pop, r&b, urban contemporary","hip_hop_rap, world_regional, r&b_reggae, pop, electronic_dance"
48,1996-01-20,"Waterfalls","TLC",1,33,32,49,1,49,1996,1,3,6,1995-09-30,1,17,16,4,1,39,1995,9,39,"6qspW4YKycviDFjHBOaqUY","0TImkz4nPqjegtVSMZnMRq","atl hip hop, contemporary r&b, dance pop, girl group, hip pop, r&b, urban contemporary","hip_hop_rap, world_regional, r&b_reggae, pop, electronic_dance"
49,1996-01-27,"Waterfalls","TLC",1,34,33,48,1,49,1996,1,4,6,1995-09-30,1,17,16,4,1,39,1995,9,39,"6qspW4YKycviDFjHBOaqUY","0TImkz4nPqjegtVSMZnMRq","atl hip hop, contemporary r&b, dance pop, girl group, hip pop, r&b, urban contemporary","hip_hop_rap, world_regional, r&b_reggae, pop, electronic_dance"
38,1996-02-03,"Kiss From A Rose","Seal",1,33,32,34,1,87,1996,2,5,38,1996-02-03,1,33,32,34,1,87,1996,2,5,"3YKptz29AsOlm7WAVnztBh","5GtMEZEeFFsuHY8ad4kOxv","british soul, new wave pop","soul_funk, world_regional, pop"
38,1996-02-10,"Kiss From A Rose","Seal",1,34,33,38,1,87,1996,2,6,38,1996-02-03,1,33,32,34,1,87,1996,2,5,"3YKptz29AsOlm7WAVnztBh","5GtMEZEeFFsuHY8ad4kOxv","british soul, new wave pop","soul_funk, world_regional, pop"
44,1996-02-17,"Kiss From A Rose","Seal",1,35,34,38,1,87,1996,2,7,38,1996-02-03,1,33,32,34,1,87,1996,2,5,"3YKptz29AsOlm7WAVnztBh","5GtMEZEeFFsuHY8ad4kOxv","british soul, new wave pop","soul_funk, world_regional, pop"
48,1996-02-24,"Kiss From A Rose","Seal",1,36,35,44,1,87,1996,2,8,38,1996-02-03,1,33,32,34,1,87,1996,2,5,"3YKptz29AsOlm7WAVnztBh","5GtMEZEeFFsuHY8ad4kOxv","british soul, new wave pop","soul_funk, world_regional, pop"
25,1996-03-02,"Gangsta's Paradise (From ""Dangerous Minds"")","Coolio Featuring L.V.",1,29,28,31,1,31,1996,3,9,25,1996-03-02,1,29,28,31,1,31,1996,3,9,"1DIXPcTDzTj8ZMHt3PDt8p","3y24n3XhZ96wgwRXjvS17T","g funk, gangster rap, hip hop, west coast rap","soul_funk, hip_hop_rap"
27,1996-03-09,"Gangsta's Paradise (From ""Dangerous Minds"")","Coolio Featuring L.V.",1,30,29,25,1,31,1996,3,10,25,1996-03-02,1,29,28,31,1,31,1996,3,9,"1DIXPcTDzTj8ZMHt3PDt8p","3y24n3XhZ96wgwRXjvS17T","g funk, gangster rap, hip hop, west coast rap","soul_funk, hip_hop_rap"
27,1996-03-16,"Gangsta's Paradise (From ""Dangerous Minds"")","Coolio Featuring L.V.",1,31,30,27,1,31,1996,3,11,25,1996-03-02,1,29,28,31,1,31,1996,3,9,"1DIXPcTDzTj8ZMHt3PDt8p","3y24n3XhZ96wgwRXjvS17T","g funk, gangster rap, hip hop, west coast rap","soul_funk, hip_hop_rap"
24,1996-03-23,"Gangsta's Paradise (From ""Dangerous Minds"")","Coolio Featuring L.V.",1,32,31,27,1,31,1996,3,12,25,1996-03-02,1,29,28,31,1,31,1996,3,9,"1DIXPcTDzTj8ZMHt3PDt8p","3y24n3XhZ96wgwRXjvS17T","g funk, gangster rap, hip hop, west coast rap","soul_funk, hip_hop_rap"
32,1996-03-30,"Gangsta's Paradise (From ""Dangerous Minds"")","Coolio Featuring L.V.",1,33,32,24,1,32,1996,3,13,25,1996-03-02,1,29,28,31,1,31,1996,3,9,"1DIXPcTDzTj8ZMHt3PDt8p","3y24n3XhZ96wgwRXjvS17T","g funk, gangster rap, hip hop, west coast rap","soul_funk, hip_hop_rap"
34,1996-04-06,"Gangsta's Paradise (From ""Dangerous Minds"")","Coolio Featuring L.V.",1,34,33,32,1,34,1996,4,14,25,1996-03-02,1,29,28,31,1,31,1996,3,9,"1DIXPcTDzTj8ZMHt3PDt8p","3y24n3XhZ96wgwRXjvS17T","g funk, gangster rap, hip hop, west coast rap","soul_funk, hip_hop_rap"
37,1996-04-13,"Gangsta's Paradise (From ""Dangerous Minds"")","Coolio Featuring L.V.",1,35,34,34,1,37,1996,4,15,25,1996-03-02,1,29,28,31,1,31,1996,3,9,"1DIXPcTDzTj8ZMHt3PDt8p","3y24n3XhZ96wgwRXjvS17T","g funk, gangster rap, hip hop, west coast rap","soul_funk, hip_hop_rap"
38,1996-04-20,"Gangsta's Paradise (From ""Dangerous Minds"")","Coolio Featuring L.V.",1,36,35,37,1,38,1996,4,16,25,1996-03-02,1,29,28,31,1,31,1996,3,9,"1DIXPcTDzTj8ZMHt3PDt8p","3y24n3XhZ96wgwRXjvS17T","g funk, gangster rap, hip hop, west coast rap","soul_funk, hip_hop_rap"
45,1996-04-27,"Gangsta's Paradise (From ""Dangerous Minds"")","Coolio Featuring L.V.",1,37,36,38,1,45,1996,4,17,25,1996-03-02,1,29,28,31,1,31,1996,3,9,"1DIXPcTDzTj8ZMHt3PDt8p","3y24n3XhZ96wgwRXjvS17T","g funk, gangster rap, hip hop, west coast rap","soul_funk, hip_hop_rap"
50,1996-05-04,"Gangsta's Paradise (From ""Dangerous Minds"")","Coolio Featuring L.V.",1,38,37,45,1,50,1996,5,18,25,1996-03-02,1,29,28,31,1,31,1996,3,9,"1DIXPcTDzTj8ZMHt3PDt8p","3y24n3XhZ96wgwRXjvS17T","g funk, gangster rap, hip hop, west coast rap","soul_funk, hip_hop_rap"
32,1996-05-11,"One Sweet Day","Mariah Carey & Boyz II Men",1,24,23,25,1,32,1996,5,19,32,1996-05-11,1,24,23,25,1,32,1996,5,19,"7ySbfLwdCwl1EM0zNCJZ38","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary","pop, electronic_dance, hip_hop_rap"
35,1996-05-18,"One Sweet Day","Mariah Carey & Boyz II Men",1,25,24,32,1,35,1996,5,20,32,1996-05-11,1,24,23,25,1,32,1996,5,19,"7ySbfLwdCwl1EM0zNCJZ38","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary","pop, electronic_dance, hip_hop_rap"
38,1996-05-25,"One Sweet Day","Mariah Carey & Boyz II Men",1,26,25,35,1,38,1996,5,21,32,1996-05-11,1,24,23,25,1,32,1996,5,19,"7ySbfLwdCwl1EM0zNCJZ38","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary","pop, electronic_dance, hip_hop_rap"
45,1996-06-01,"One Sweet Day","Mariah Carey & Boyz II Men",1,27,26,38,1,45,1996,6,22,32,1996-05-11,1,24,23,25,1,32,1996,5,19,"7ySbfLwdCwl1EM0zNCJZ38","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary","pop, electronic_dance, hip_hop_rap"
3,1996-06-08,"Because You Loved Me (From ""Up Close & Personal"")","Celine Dion",1,14,13,3,1,36,1996,6,23,3,1996-06-08,1,14,13,3,1,36,1996,6,23,"28UMiBhn383n9S7GL4tsxD","4S9EykWXhStSc15wEx8QFK","canadian pop","pop, world_regional"
5,1996-06-15,"Because You Loved Me (From ""Up Close & Personal"")","Celine Dion",1,15,14,3,1,36,1996,6,24,3,1996-06-08,1,14,13,3,1,36,1996,6,23,"28UMiBhn383n9S7GL4tsxD","4S9EykWXhStSc15wEx8QFK","canadian pop","pop, world_regional"
5,1996-06-22,"Because You Loved Me (From ""Up Close & Personal"")","Celine Dion",1,16,15,5,1,36,1996,6,25,3,1996-06-08,1,14,13,3,1,36,1996,6,23,"28UMiBhn383n9S7GL4tsxD","4S9EykWXhStSc15wEx8QFK","canadian pop","pop, world_regional"
6,1996-06-29,"Because You Loved Me (From ""Up Close & Personal"")","Celine Dion",1,17,16,5,1,36,1996,6,26,3,1996-06-08,1,14,13,3,1,36,1996,6,23,"28UMiBhn383n9S7GL4tsxD","4S9EykWXhStSc15wEx8QFK","canadian pop","pop, world_regional"
7,1996-07-06,"Because You Loved Me (From ""Up Close & Personal"")","Celine Dion",1,18,17,6,1,36,1996,7,27,3,1996-06-08,1,14,13,3,1,36,1996,6,23,"28UMiBhn383n9S7GL4tsxD","4S9EykWXhStSc15wEx8QFK","canadian pop","pop, world_regional"
6,1996-07-13,"Because You Loved Me (From ""Up Close & Personal"")","Celine Dion",1,19,18,7,1,36,1996,7,28,3,1996-06-08,1,14,13,3,1,36,1996,6,23,"28UMiBhn383n9S7GL4tsxD","4S9EykWXhStSc15wEx8QFK","canadian pop","pop, world_regional"
10,1996-07-20,"Because You Loved Me (From ""Up Close & Personal"")","Celine Dion",1,20,19,6,1,36,1996,7,29,3,1996-06-08,1,14,13,3,1,36,1996,6,23,"28UMiBhn383n9S7GL4tsxD","4S9EykWXhStSc15wEx8QFK","canadian pop","pop, world_regional"
11,1996-07-27,"Because You Loved Me (From ""Up Close & Personal"")","Celine Dion",1,21,20,10,1,36,1996,7,30,3,1996-06-08,1,14,13,3,1,36,1996,6,23,"28UMiBhn383n9S7GL4tsxD","4S9EykWXhStSc15wEx8QFK","canadian pop","pop, world_regional"
1,1996-08-03,"Macarena (Bayside Boys Mix)","Los Del Rio",2,33,12,4,1,71,1996,8,31,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
1,1996-08-10,"Macarena (Bayside Boys Mix)","Los Del Rio",2,34,13,1,1,71,1996,8,32,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
1,1996-08-17,"Macarena (Bayside Boys Mix)","Los Del Rio",2,35,14,1,1,71,1996,8,33,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
1,1996-08-24,"Macarena (Bayside Boys Mix)","Los Del Rio",2,36,15,1,1,71,1996,8,34,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
1,1996-08-31,"Macarena (Bayside Boys Mix)","Los Del Rio",2,37,16,1,1,71,1996,8,35,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
1,1996-09-07,"Macarena (Bayside Boys Mix)","Los Del Rio",2,38,17,1,1,71,1996,9,36,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
1,1996-09-14,"Macarena (Bayside Boys Mix)","Los Del Rio",2,39,18,1,1,71,1996,9,37,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
1,1996-09-21,"Macarena (Bayside Boys Mix)","Los Del Rio",2,40,19,1,1,71,1996,9,38,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
1,1996-09-28,"Macarena (Bayside Boys Mix)","Los Del Rio",2,41,20,1,1,71,1996,9,39,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
1,1996-10-05,"Macarena (Bayside Boys Mix)","Los Del Rio",2,42,21,1,1,71,1996,10,40,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
1,1996-10-12,"Macarena (Bayside Boys Mix)","Los Del Rio",2,43,22,1,1,71,1996,10,41,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
1,1996-10-19,"Macarena (Bayside Boys Mix)","Los Del Rio",2,44,23,1,1,71,1996,10,42,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
1,1996-10-26,"Macarena (Bayside Boys Mix)","Los Del Rio",2,45,24,1,1,71,1996,10,43,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
1,1996-11-02,"Macarena (Bayside Boys Mix)","Los Del Rio",2,46,25,1,1,71,1996,11,44,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
4,1996-11-09,"Macarena (Bayside Boys Mix)","Los Del Rio",2,47,26,1,1,71,1996,11,45,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
4,1996-11-16,"Macarena (Bayside Boys Mix)","Los Del Rio",2,48,27,4,1,71,1996,11,46,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
9,1996-11-23,"Macarena (Bayside Boys Mix)","Los Del Rio",2,49,28,4,1,71,1996,11,47,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
12,1996-11-30,"Macarena (Bayside Boys Mix)","Los Del Rio",2,50,29,9,1,71,1996,11,48,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
14,1996-12-07,"Macarena (Bayside Boys Mix)","Los Del Rio",2,51,30,12,1,71,1996,12,49,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
13,1996-12-14,"Macarena (Bayside Boys Mix)","Los Del Rio",2,52,31,14,1,71,1996,12,50,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
11,1996-12-21,"Macarena (Bayside Boys Mix)","Los Del Rio",2,53,32,13,1,71,1996,12,51,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
12,1996-12-28,"Macarena (Bayside Boys Mix)","Los Del Rio",2,54,33,11,1,71,1996,12,52,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
10,1997-01-04,"Macarena (Bayside Boys Mix)","Los Del Rio",2,55,34,12,1,71,1997,1,1,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
11,1997-01-11,"Macarena (Bayside Boys Mix)","Los Del Rio",2,56,35,10,1,71,1997,1,2,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
19,1997-01-18,"Macarena (Bayside Boys Mix)","Los Del Rio",2,57,36,11,1,71,1997,1,3,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
34,1997-01-25,"Macarena (Bayside Boys Mix)","Los Del Rio",2,58,37,19,1,71,1997,1,4,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
42,1997-02-01,"Macarena (Bayside Boys Mix)","Los Del Rio",2,59,38,34,1,71,1997,2,5,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
44,1997-02-08,"Macarena (Bayside Boys Mix)","Los Del Rio",2,60,39,42,1,71,1997,2,6,1,1996-08-03,2,33,12,4,1,71,1996,8,31,"5yBPPuUKa5sD3VxLCto3GQ","2JXn03fudjyRkQ1Ye9f5rk","tropical","world_regional"
30,1997-02-15,"You're Makin' Me High/Let It Flow","Toni Braxton",1,37,36,28,1,32,1997,2,7,30,1997-02-15,1,37,36,28,1,32,1997,2,7,"01zlPeOoGeSEtmLd0eJEdH","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
40,1997-02-22,"You're Makin' Me High/Let It Flow","Toni Braxton",1,38,37,30,1,40,1997,2,8,30,1997-02-15,1,37,36,28,1,32,1997,2,7,"01zlPeOoGeSEtmLd0eJEdH","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
37,1997-03-01,"You're Makin' Me High/Let It Flow","Toni Braxton",1,39,38,40,1,40,1997,3,9,30,1997-02-15,1,37,36,28,1,32,1997,2,7,"01zlPeOoGeSEtmLd0eJEdH","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
48,1997-03-08,"You're Makin' Me High/Let It Flow","Toni Braxton",1,40,39,37,1,48,1997,3,10,30,1997-02-15,1,37,36,28,1,32,1997,2,7,"01zlPeOoGeSEtmLd0eJEdH","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
49,1997-03-15,"You're Makin' Me High/Let It Flow","Toni Braxton",1,41,40,48,1,49,1997,3,11,30,1997-02-15,1,37,36,28,1,32,1997,2,7,"01zlPeOoGeSEtmLd0eJEdH","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
29,1997-03-22,"No Diggity","BLACKstreet (Featuring Dr. Dre)",1,24,23,23,1,48,1997,3,12,29,1997-03-22,1,24,23,23,1,48,1997,3,12,"138a7rJxyR3qKsLSPNO4uH","2P3cjUru4H3fhSXXNxE9kA","boy band, contemporary r&b, new jack swing, r&b, urban contemporary","pop, r&b_reggae, soul_funk, hip_hop_rap"
31,1997-03-29,"No Diggity","BLACKstreet (Featuring Dr. Dre)",1,25,24,29,1,48,1997,3,13,29,1997-03-22,1,24,23,23,1,48,1997,3,12,"138a7rJxyR3qKsLSPNO4uH","2P3cjUru4H3fhSXXNxE9kA","boy band, contemporary r&b, new jack swing, r&b, urban contemporary","pop, r&b_reggae, soul_funk, hip_hop_rap"
33,1997-04-05,"No Diggity","BLACKstreet (Featuring Dr. Dre)",1,26,25,31,1,48,1997,4,14,29,1997-03-22,1,24,23,23,1,48,1997,3,12,"138a7rJxyR3qKsLSPNO4uH","2P3cjUru4H3fhSXXNxE9kA","boy band, contemporary r&b, new jack swing, r&b, urban contemporary","pop, r&b_reggae, soul_funk, hip_hop_rap"
38,1997-04-12,"No Diggity","BLACKstreet (Featuring Dr. Dre)",1,27,26,33,1,48,1997,4,15,29,1997-03-22,1,24,23,23,1,48,1997,3,12,"138a7rJxyR3qKsLSPNO4uH","2P3cjUru4H3fhSXXNxE9kA","boy band, contemporary r&b, new jack swing, r&b, urban contemporary","pop, r&b_reggae, soul_funk, hip_hop_rap"
41,1997-04-19,"No Diggity","BLACKstreet (Featuring Dr. Dre)",1,28,27,38,1,48,1997,4,16,29,1997-03-22,1,24,23,23,1,48,1997,3,12,"138a7rJxyR3qKsLSPNO4uH","2P3cjUru4H3fhSXXNxE9kA","boy band, contemporary r&b, new jack swing, r&b, urban contemporary","pop, r&b_reggae, soul_funk, hip_hop_rap"
41,1997-04-26,"No Diggity","BLACKstreet (Featuring Dr. Dre)",1,29,28,41,1,48,1997,4,17,29,1997-03-22,1,24,23,23,1,48,1997,3,12,"138a7rJxyR3qKsLSPNO4uH","2P3cjUru4H3fhSXXNxE9kA","boy band, contemporary r&b, new jack swing, r&b, urban contemporary","pop, r&b_reggae, soul_funk, hip_hop_rap"
42,1997-05-03,"No Diggity","BLACKstreet (Featuring Dr. Dre)",1,30,29,41,1,48,1997,5,18,29,1997-03-22,1,24,23,23,1,48,1997,3,12,"138a7rJxyR3qKsLSPNO4uH","2P3cjUru4H3fhSXXNxE9kA","boy band, contemporary r&b, new jack swing, r&b, urban contemporary","pop, r&b_reggae, soul_funk, hip_hop_rap"
47,1997-05-10,"No Diggity","BLACKstreet (Featuring Dr. Dre)",1,31,30,42,1,48,1997,5,19,29,1997-03-22,1,24,23,23,1,48,1997,3,12,"138a7rJxyR3qKsLSPNO4uH","2P3cjUru4H3fhSXXNxE9kA","boy band, contemporary r&b, new jack swing, r&b, urban contemporary","pop, r&b_reggae, soul_funk, hip_hop_rap"
20,1997-05-17,"Un-Break My Heart","Toni Braxton",1,30,29,20,1,22,1997,5,20,20,1997-05-17,1,30,29,20,1,22,1997,5,20,"5Ihd9HrPvOADyVoonH9ZjB","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
27,1997-05-24,"Un-Break My Heart","Toni Braxton",1,31,30,20,1,27,1997,5,21,20,1997-05-17,1,30,29,20,1,22,1997,5,20,"5Ihd9HrPvOADyVoonH9ZjB","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
23,1997-05-31,"Un-Break My Heart","Toni Braxton",1,32,31,27,1,27,1997,5,22,20,1997-05-17,1,30,29,20,1,22,1997,5,20,"5Ihd9HrPvOADyVoonH9ZjB","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
24,1997-06-07,"Un-Break My Heart","Toni Braxton",1,33,32,23,1,27,1997,6,23,20,1997-05-17,1,30,29,20,1,22,1997,5,20,"5Ihd9HrPvOADyVoonH9ZjB","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
26,1997-06-14,"Un-Break My Heart","Toni Braxton",1,34,33,24,1,27,1997,6,24,20,1997-05-17,1,30,29,20,1,22,1997,5,20,"5Ihd9HrPvOADyVoonH9ZjB","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
30,1997-06-21,"Un-Break My Heart","Toni Braxton",1,35,34,26,1,30,1997,6,25,20,1997-05-17,1,30,29,20,1,22,1997,5,20,"5Ihd9HrPvOADyVoonH9ZjB","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
36,1997-06-28,"Un-Break My Heart","Toni Braxton",1,36,35,30,1,36,1997,6,26,20,1997-05-17,1,30,29,20,1,22,1997,5,20,"5Ihd9HrPvOADyVoonH9ZjB","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
38,1997-07-05,"Un-Break My Heart","Toni Braxton",1,37,36,36,1,38,1997,7,27,20,1997-05-17,1,30,29,20,1,22,1997,5,20,"5Ihd9HrPvOADyVoonH9ZjB","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
47,1997-07-12,"Un-Break My Heart","Toni Braxton",1,38,37,38,1,47,1997,7,28,20,1997-05-17,1,30,29,20,1,22,1997,5,20,"5Ihd9HrPvOADyVoonH9ZjB","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
42,1997-07-19,"Un-Break My Heart","Toni Braxton",1,39,38,47,1,47,1997,7,29,20,1997-05-17,1,30,29,20,1,22,1997,5,20,"5Ihd9HrPvOADyVoonH9ZjB","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
41,1997-07-26,"Un-Break My Heart","Toni Braxton",1,40,39,42,1,47,1997,7,30,20,1997-05-17,1,30,29,20,1,22,1997,5,20,"5Ihd9HrPvOADyVoonH9ZjB","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
49,1997-08-02,"Un-Break My Heart","Toni Braxton",1,41,40,41,1,49,1997,8,31,20,1997-05-17,1,30,29,20,1,22,1997,5,20,"5Ihd9HrPvOADyVoonH9ZjB","3X458ddYA2YcVWuVIGGOYe","contemporary r&b, dance pop, r&b, urban contemporary","r&b_reggae, pop, electronic_dance, hip_hop_rap"
