"chart_position","chart_date","song","artist","instance","time_on_chart","consecutive_weeks","previous_week","peak_position","worst_position","year","month","week","main_genres","spotify_song_id","spotify_artist_id","genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","Genre_Pop","Genre_Rock","Genre_Country","Genre_JazzBlues","Genre_SoulFunk","Genre_HipHopRap","Genre_ElectronicDance","Genre_RnBReggae","Genre_ClassicFolk","Genre_WorldRegional","Genre_IndieAlt"
12,"1960-01-02","Mack The Knife","Bobby Darin",1,20,19,8,1,59,1960,1,1,"classic_folk, pop, rock, jazz_blues","3E5ndyOfO6vFDEIE42HA8o","0EodhzA6yW1bIdD5B4tcmJ","adult standards, easy listening, lounge, rock-and-roll, rockabilly, vocal jazz",0.549,0.529,3,-12.291,0,0.108,0.76,0,0.206,0.464,82.755,1,1,0,1,0,0,0,0,1,0,0
13,"1960-01-09","Mack The Knife","Bobby Darin",1,21,20,12,1,59,1960,1,2,"classic_folk, pop, rock, jazz_blues","3E5ndyOfO6vFDEIE42HA8o","0EodhzA6yW1bIdD5B4tcmJ","adult standards, easy listening, lounge, rock-and-roll, rockabilly, vocal jazz",0.549,0.529,3,-12.291,0,0.108,0.76,0,0.206,0.464,82.755,1,1,0,1,0,0,0,0,1,0,0
19,"1960-01-16","Mack The Knife","Bobby Darin",1,22,21,13,1,59,1960,1,3,"classic_folk, pop, rock, jazz_blues","3E5ndyOfO6vFDEIE42HA8o","0EodhzA6yW1bIdD5B4tcmJ","adult standards, easy listening, lounge, rock-and-roll, rockabilly, vocal jazz",0.549,0.529,3,-12.291,0,0.108,0.76,0,0.206,0.464,82.755,1,1,0,1,0,0,0,0,1,0,0
32,"1960-01-23","Mack The Knife","Bobby Darin",1,23,22,19,1,59,1960,1,4,"classic_folk, pop, rock, jazz_blues","3E5ndyOfO6vFDEIE42HA8o","0EodhzA6yW1bIdD5B4tcmJ","adult standards, easy listening, lounge, rock-and-roll, rockabilly, vocal jazz",0.549,0.529,3,-12.291,0,0.108,0.76,0,0.206,0.464,82.755,1,1,0,1,0,0,0,0,1,0,0
40,"1960-01-30","Mack The Knife","Bobby Darin",1,24,23,32,1,59,1960,1,5,"classic_folk, pop, rock, jazz_blues","3E5ndyOfO6vFDEIE42HA8o","0EodhzA6yW1bIdD5B4tcmJ","adult standards, easy listening, lounge, rock-and-roll, rockabilly, vocal jazz",0.549,0.529,3,-12.291,0,0.108,0.76,0,0.206,0.464,82.755,1,1,0,1,0,0,0,0,1,0,0
59,"1960-02-06","Mack The Knife","Bobby Darin",1,25,24,40,1,59,1960,2,6,"classic_folk, pop, rock, jazz_blues","3E5ndyOfO6vFDEIE42HA8o","0EodhzA6yW1bIdD5B4tcmJ","adult standards, easy listening, lounge, rock-and-roll, rockabilly, vocal jazz",0.549,0.529,3,-12.291,0,0.108,0.76,0,0.206,0.464,82.755,1,1,0,1,0,0,0,0,1,0,0
76,"1960-02-13","Mack The Knife","Bobby Darin",1,26,25,59,1,76,1960,2,7,"classic_folk, pop, rock, jazz_blues","3E5ndyOfO6vFDEIE42HA8o","0EodhzA6yW1bIdD5B4tcmJ","adult standards, easy listening, lounge, rock-and-roll, rockabilly, vocal jazz",0.549,0.529,3,-12.291,0,0.108,0.76,0,0.206,0.464,82.755,1,1,0,1,0,0,0,0,1,0,0
6,"1960-02-20","Running Bear","Johnny Preston",2,19,13,2,1,86,1960,2,8,"r&b_reggae, rock","1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rock-and-roll, rockabilly",0.76,0.468,5,-8.957,0,0.0482,0.775,2.36e-05,0.184,0.745,119.986,0,1,0,0,0,0,0,1,0,0,0
7,"1960-02-27","Running Bear","Johnny Preston",2,20,14,6,1,86,1960,2,9,"r&b_reggae, rock","1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rock-and-roll, rockabilly",0.76,0.468,5,-8.957,0,0.0482,0.775,2.36e-05,0.184,0.745,119.986,0,1,0,0,0,0,0,1,0,0,0
10,"1960-03-05","Running Bear","Johnny Preston",2,21,15,7,1,86,1960,3,10,"r&b_reggae, rock","1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rock-and-roll, rockabilly",0.76,0.468,5,-8.957,0,0.0482,0.775,2.36e-05,0.184,0.745,119.986,0,1,0,0,0,0,0,1,0,0,0
14,"1960-03-12","Running Bear","Johnny Preston",2,22,16,10,1,86,1960,3,11,"r&b_reggae, rock","1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rock-and-roll, rockabilly",0.76,0.468,5,-8.957,0,0.0482,0.775,2.36e-05,0.184,0.745,119.986,0,1,0,0,0,0,0,1,0,0,0
23,"1960-03-19","Running Bear","Johnny Preston",2,23,17,14,1,86,1960,3,12,"r&b_reggae, rock","1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rock-and-roll, rockabilly",0.76,0.468,5,-8.957,0,0.0482,0.775,2.36e-05,0.184,0.745,119.986,0,1,0,0,0,0,0,1,0,0,0
53,"1960-03-26","Running Bear","Johnny Preston",2,24,18,23,1,86,1960,3,13,"r&b_reggae, rock","1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rock-and-roll, rockabilly",0.76,0.468,5,-8.957,0,0.0482,0.775,2.36e-05,0.184,0.745,119.986,0,1,0,0,0,0,0,1,0,0,0
67,"1960-04-02","Running Bear","Johnny Preston",2,25,19,53,1,86,1960,4,14,"r&b_reggae, rock","1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rock-and-roll, rockabilly",0.76,0.468,5,-8.957,0,0.0482,0.775,2.36e-05,0.184,0.745,119.986,0,1,0,0,0,0,0,1,0,0,0
81,"1960-04-09","Running Bear","Johnny Preston",2,26,20,67,1,86,1960,4,15,"r&b_reggae, rock","1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rock-and-roll, rockabilly",0.76,0.468,5,-8.957,0,0.0482,0.775,2.36e-05,0.184,0.745,119.986,0,1,0,0,0,0,0,1,0,0,0
91,"1960-04-16","Running Bear","Johnny Preston",2,27,21,81,1,91,1960,4,16,"r&b_reggae, rock","1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rock-and-roll, rockabilly",0.76,0.468,5,-8.957,0,0.0482,0.775,2.36e-05,0.184,0.745,119.986,0,1,0,0,0,0,0,1,0,0,0
4,"1960-04-23","The Theme From ""A Summer Place""","Percy Faith And His Orchestra",1,16,15,1,1,96,1960,4,17,"classic_folk, indie_alt","6zwvB879PJSpTyFcg2wwnL","24DQLSng7bKZD4GXLIaQbv","easy listening, man's orchestra",0.326,0.326,0,-15.144,1,0.0297,0.591,0.918,0.494,0.87,186.232,0,0,0,0,0,0,0,0,1,0,1
9,"1960-04-30","The Theme From ""A Summer Place""","Percy Faith And His Orchestra",1,17,16,4,1,96,1960,4,18,"classic_folk, indie_alt","6zwvB879PJSpTyFcg2wwnL","24DQLSng7bKZD4GXLIaQbv","easy listening, man's orchestra",0.326,0.326,0,-15.144,1,0.0297,0.591,0.918,0.494,0.87,186.232,0,0,0,0,0,0,0,0,1,0,1
18,"1960-05-07","The Theme From ""A Summer Place""","Percy Faith And His Orchestra",1,18,17,9,1,96,1960,5,19,"classic_folk, indie_alt","6zwvB879PJSpTyFcg2wwnL","24DQLSng7bKZD4GXLIaQbv","easy listening, man's orchestra",0.326,0.326,0,-15.144,1,0.0297,0.591,0.918,0.494,0.87,186.232,0,0,0,0,0,0,0,0,1,0,1
35,"1960-05-14","The Theme From ""A Summer Place""","Percy Faith And His Orchestra",1,19,18,18,1,96,1960,5,20,"classic_folk, indie_alt","6zwvB879PJSpTyFcg2wwnL","24DQLSng7bKZD4GXLIaQbv","easy listening, man's orchestra",0.326,0.326,0,-15.144,1,0.0297,0.591,0.918,0.494,0.87,186.232,0,0,0,0,0,0,0,0,1,0,1
52,"1960-05-21","The Theme From ""A Summer Place""","Percy Faith And His Orchestra",1,20,19,35,1,96,1960,5,21,"classic_folk, indie_alt","6zwvB879PJSpTyFcg2wwnL","24DQLSng7bKZD4GXLIaQbv","easy listening, man's orchestra",0.326,0.326,0,-15.144,1,0.0297,0.591,0.918,0.494,0.87,186.232,0,0,0,0,0,0,0,0,1,0,1
74,"1960-05-28","The Theme From ""A Summer Place""","Percy Faith And His Orchestra",1,21,20,52,1,96,1960,5,22,"classic_folk, indie_alt","6zwvB879PJSpTyFcg2wwnL","24DQLSng7bKZD4GXLIaQbv","easy listening, man's orchestra",0.326,0.326,0,-15.144,1,0.0297,0.591,0.918,0.494,0.87,186.232,0,0,0,0,0,0,0,0,1,0,1
2,"1960-06-04","Stuck On You","Elvis Presley With The Jordanaires",1,10,9,2,1,84,1960,6,23,"rock","7bA1DHtoJAvqyL42gHwOLa","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly",0.649,0.678,7,-7.389,1,0.0463,0.775,0.000634,0.129,0.96,131.719,0,1,0,0,0,0,0,0,0,0,0
8,"1960-06-11","Stuck On You","Elvis Presley With The Jordanaires",1,11,10,2,1,84,1960,6,24,"rock","7bA1DHtoJAvqyL42gHwOLa","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly",0.649,0.678,7,-7.389,1,0.0463,0.775,0.000634,0.129,0.96,131.719,0,1,0,0,0,0,0,0,0,0,0
10,"1960-06-18","Stuck On You","Elvis Presley With The Jordanaires",1,12,11,8,1,84,1960,6,25,"rock","7bA1DHtoJAvqyL42gHwOLa","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly",0.649,0.678,7,-7.389,1,0.0463,0.775,0.000634,0.129,0.96,131.719,0,1,0,0,0,0,0,0,0,0,0
22,"1960-06-25","Stuck On You","Elvis Presley With The Jordanaires",1,13,12,10,1,84,1960,6,26,"rock","7bA1DHtoJAvqyL42gHwOLa","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly",0.649,0.678,7,-7.389,1,0.0463,0.775,0.000634,0.129,0.96,131.719,0,1,0,0,0,0,0,0,0,0,0
39,"1960-07-02","Stuck On You","Elvis Presley With The Jordanaires",1,14,13,22,1,84,1960,7,27,"rock","7bA1DHtoJAvqyL42gHwOLa","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly",0.649,0.678,7,-7.389,1,0.0463,0.775,0.000634,0.129,0.96,131.719,0,1,0,0,0,0,0,0,0,0,0
50,"1960-07-09","Stuck On You","Elvis Presley With The Jordanaires",1,15,14,39,1,84,1960,7,28,"rock","7bA1DHtoJAvqyL42gHwOLa","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly",0.649,0.678,7,-7.389,1,0.0463,0.775,0.000634,0.129,0.96,131.719,0,1,0,0,0,0,0,0,0,0,0
93,"1960-07-16","Stuck On You","Elvis Presley With The Jordanaires",1,16,15,50,1,93,1960,7,29,"rock","7bA1DHtoJAvqyL42gHwOLa","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly",0.649,0.678,7,-7.389,1,0.0463,0.775,0.000634,0.129,0.96,131.719,0,1,0,0,0,0,0,0,0,0,0
31,"1960-07-23","Cathy's Clown","The Everly Brothers",1,15,14,16,1,94,1960,7,30,"classic_folk, rock, indie_alt, pop","27bw4i8LnECzVlbMZ4kFHw","4ACplpEqD6JIVgKrafauzs","adult standards, folk rock, mellow gold, rock-and-roll, rockabilly, sunshine pop",0.507,0.561,7,-10.472,1,0.0353,0.548,0,0.59,0.89,120.042,1,1,0,0,0,0,0,0,1,0,1
45,"1960-07-30","Cathy's Clown","The Everly Brothers",1,16,15,31,1,94,1960,7,31,"classic_folk, rock, indie_alt, pop","27bw4i8LnECzVlbMZ4kFHw","4ACplpEqD6JIVgKrafauzs","adult standards, folk rock, mellow gold, rock-and-roll, rockabilly, sunshine pop",0.507,0.561,7,-10.472,1,0.0353,0.548,0,0.59,0.89,120.042,1,1,0,0,0,0,0,0,1,0,1
52,"1960-08-06","Cathy's Clown","The Everly Brothers",1,17,16,45,1,94,1960,8,32,"classic_folk, rock, indie_alt, pop","27bw4i8LnECzVlbMZ4kFHw","4ACplpEqD6JIVgKrafauzs","adult standards, folk rock, mellow gold, rock-and-roll, rockabilly, sunshine pop",0.507,0.561,7,-10.472,1,0.0353,0.548,0,0.59,0.89,120.042,1,1,0,0,0,0,0,0,1,0,1
20,"1960-08-13","Everybody's Somebody's Fool","Connie Francis",1,15,14,12,1,52,1960,8,33,"classic_folk, pop, rock","1qC8zQRrdkZCwzQ5N4ECoD","3EY5DxGdy7x4GelivOjS2Q","adult standards, brill building pop, easy listening, rock-and-roll, rockabilly",0.584,0.737,1,-4.643,1,0.0306,0.745,1.93e-05,0.208,0.753,84.322,1,1,0,0,0,0,0,0,1,0,0
24,"1960-08-20","Everybody's Somebody's Fool","Connie Francis",1,16,15,20,1,52,1960,8,34,"classic_folk, pop, rock","1qC8zQRrdkZCwzQ5N4ECoD","3EY5DxGdy7x4GelivOjS2Q","adult standards, brill building pop, easy listening, rock-and-roll, rockabilly",0.584,0.737,1,-4.643,1,0.0306,0.745,1.93e-05,0.208,0.753,84.322,1,1,0,0,0,0,0,0,1,0,0
30,"1960-08-27","Everybody's Somebody's Fool","Connie Francis",1,17,16,24,1,52,1960,8,35,"classic_folk, pop, rock","1qC8zQRrdkZCwzQ5N4ECoD","3EY5DxGdy7x4GelivOjS2Q","adult standards, brill building pop, easy listening, rock-and-roll, rockabilly",0.584,0.737,1,-4.643,1,0.0306,0.745,1.93e-05,0.208,0.753,84.322,1,1,0,0,0,0,0,0,1,0,0
42,"1960-09-03","Everybody's Somebody's Fool","Connie Francis",1,18,17,30,1,52,1960,9,36,"classic_folk, pop, rock","1qC8zQRrdkZCwzQ5N4ECoD","3EY5DxGdy7x4GelivOjS2Q","adult standards, brill building pop, easy listening, rock-and-roll, rockabilly",0.584,0.737,1,-4.643,1,0.0306,0.745,1.93e-05,0.208,0.753,84.322,1,1,0,0,0,0,0,0,1,0,0
20,"1960-09-10","I'm Sorry","Brenda Lee",1,16,15,5,1,76,1960,9,37,"classic_folk, pop, rock","4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly",0.558,0.223,10,-12.362,1,0.0299,0.868,0.000972,0.13,0.303,101.711,1,1,0,0,0,0,0,0,1,0,0
24,"1960-09-17","I'm Sorry","Brenda Lee",1,17,16,20,1,76,1960,9,38,"classic_folk, pop, rock","4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly",0.558,0.223,10,-12.362,1,0.0299,0.868,0.000972,0.13,0.303,101.711,1,1,0,0,0,0,0,0,1,0,0
30,"1960-09-24","I'm Sorry","Brenda Lee",1,18,17,24,1,76,1960,9,39,"classic_folk, pop, rock","4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly",0.558,0.223,10,-12.362,1,0.0299,0.868,0.000972,0.13,0.303,101.711,1,1,0,0,0,0,0,0,1,0,0
38,"1960-10-01","I'm Sorry","Brenda Lee",1,19,18,30,1,76,1960,10,40,"classic_folk, pop, rock","4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly",0.558,0.223,10,-12.362,1,0.0299,0.868,0.000972,0.13,0.303,101.711,1,1,0,0,0,0,0,0,1,0,0
46,"1960-10-08","I'm Sorry","Brenda Lee",1,20,19,38,1,76,1960,10,41,"classic_folk, pop, rock","4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly",0.558,0.223,10,-12.362,1,0.0299,0.868,0.000972,0.13,0.303,101.711,1,1,0,0,0,0,0,0,1,0,0
51,"1960-10-15","I'm Sorry","Brenda Lee",1,21,20,46,1,76,1960,10,42,"classic_folk, pop, rock","4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly",0.558,0.223,10,-12.362,1,0.0299,0.868,0.000972,0.13,0.303,101.711,1,1,0,0,0,0,0,0,1,0,0
63,"1960-10-22","I'm Sorry","Brenda Lee",1,22,21,51,1,76,1960,10,43,"classic_folk, pop, rock","4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly",0.558,0.223,10,-12.362,1,0.0299,0.868,0.000972,0.13,0.303,101.711,1,1,0,0,0,0,0,0,1,0,0
85,"1960-10-29","I'm Sorry","Brenda Lee",1,23,22,63,1,85,1960,10,44,"classic_folk, pop, rock","4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly",0.558,0.223,10,-12.362,1,0.0299,0.868,0.000972,0.13,0.303,101.711,1,1,0,0,0,0,0,0,1,0,0
32,"1960-11-05","It's Now Or Never","Elvis Presley With The Jordanaires",1,17,16,27,1,44,1960,11,45,"rock","1XunTmhOcj3xwh4b8P3isX","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly",0.643,0.491,4,-9.312,1,0.0344,0.642,0.00972,0.286,0.753,126.399,0,1,0,0,0,0,0,0,0,0,0
47,"1960-11-12","It's Now Or Never","Elvis Presley With The Jordanaires",1,18,17,32,1,47,1960,11,46,"rock","1XunTmhOcj3xwh4b8P3isX","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly",0.643,0.491,4,-9.312,1,0.0344,0.642,0.00972,0.286,0.753,126.399,0,1,0,0,0,0,0,0,0,0,0
70,"1960-11-19","It's Now Or Never","Elvis Presley With The Jordanaires",1,19,18,47,1,70,1960,11,47,"rock","1XunTmhOcj3xwh4b8P3isX","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly",0.643,0.491,4,-9.312,1,0.0344,0.642,0.00972,0.286,0.753,126.399,0,1,0,0,0,0,0,0,0,0,0
99,"1960-11-26","It's Now Or Never","Elvis Presley With The Jordanaires",1,20,19,70,1,99,1960,11,48,"rock","1XunTmhOcj3xwh4b8P3isX","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly",0.643,0.491,4,-9.312,1,0.0344,0.642,0.00972,0.286,0.753,126.399,0,1,0,0,0,0,0,0,0,0,0
60,"1960-12-03","My Heart Has A Mind Of Its Own","Connie Francis",1,17,16,45,1,60,1960,12,49,"classic_folk, pop, rock","7qinPLZ41lgIGuT40EAFs0","3EY5DxGdy7x4GelivOjS2Q","adult standards, brill building pop, easy listening, rock-and-roll, rockabilly",0.495,0.539,6,-6.088,1,0.0336,0.819,0,0.325,0.715,109.49,1,1,0,0,0,0,0,0,1,0,0
29,"1960-12-10","Save The Last Dance For Me","The Drifters",1,15,14,18,1,78,1960,12,50,"classic_folk, r&b_reggae, rock, soul_funk","391TUcoPonqYykPkSZ5Z9U","1FqqOl9itIUpXr4jZPIVoT","adult standards, doo-wop, rock-and-roll, rockabilly, soul",0.54,0.53,4,-10.583,1,0.0361,0.614,0,0.198,0.896,143.453,0,1,0,0,1,0,0,1,1,0,0
35,"1960-12-17","Save The Last Dance For Me","The Drifters",1,16,15,29,1,78,1960,12,51,"classic_folk, r&b_reggae, rock, soul_funk","391TUcoPonqYykPkSZ5Z9U","1FqqOl9itIUpXr4jZPIVoT","adult standards, doo-wop, rock-and-roll, rockabilly, soul",0.54,0.53,4,-10.583,1,0.0361,0.614,0,0.198,0.896,143.453,0,1,0,0,1,0,0,1,1,0,0
44,"1960-12-24","Save The Last Dance For Me","The Drifters",1,17,16,35,1,78,1960,12,52,"classic_folk, r&b_reggae, rock, soul_funk","391TUcoPonqYykPkSZ5Z9U","1FqqOl9itIUpXr4jZPIVoT","adult standards, doo-wop, rock-and-roll, rockabilly, soul",0.54,0.53,4,-10.583,1,0.0361,0.614,0,0.198,0.896,143.453,0,1,0,0,1,0,0,1,1,0,0
67,"1960-12-31","Save The Last Dance For Me","The Drifters",1,18,17,44,1,78,1960,12,53,"classic_folk, r&b_reggae, rock, soul_funk","391TUcoPonqYykPkSZ5Z9U","1FqqOl9itIUpXr4jZPIVoT","adult standards, doo-wop, rock-and-roll, rockabilly, soul",0.54,0.53,4,-10.583,1,0.0361,0.614,0,0.198,0.896,143.453,0,1,0,0,1,0,0,1,1,0,0
35,"1961-01-07","Stay","Maurice Williams & The Zodiacs",1,15,14,35,1,86,1961,1,1,"","77qnn6cD0T5hQi05qcn7X7","43BgumF6B7s0W2mhVkmVO4",NA,0.736,0.737,10,-8.732,1,0.0378,0.291,0,0.111,0.925,114.094,0,0,0,0,0,0,0,0,0,0,0
44,"1961-01-14","Stay","Maurice Williams & The Zodiacs",1,16,15,35,1,86,1961,1,2,"","77qnn6cD0T5hQi05qcn7X7","43BgumF6B7s0W2mhVkmVO4",NA,0.736,0.737,10,-8.732,1,0.0378,0.291,0,0.111,0.925,114.094,0,0,0,0,0,0,0,0,0,0,0
59,"1961-01-21","Stay","Maurice Williams & The Zodiacs",1,17,16,44,1,86,1961,1,3,"","77qnn6cD0T5hQi05qcn7X7","43BgumF6B7s0W2mhVkmVO4",NA,0.736,0.737,10,-8.732,1,0.0378,0.291,0,0.111,0.925,114.094,0,0,0,0,0,0,0,0,0,0,0
61,"1961-01-28","Stay","Maurice Williams & The Zodiacs",1,18,17,59,1,86,1961,1,4,"","77qnn6cD0T5hQi05qcn7X7","43BgumF6B7s0W2mhVkmVO4",NA,0.736,0.737,10,-8.732,1,0.0378,0.291,0,0.111,0.925,114.094,0,0,0,0,0,0,0,0,0,0,0
11,"1961-02-04","Are You Lonesome To-night?","Elvis Presley With The Jordanaires",1,13,12,10,1,35,1961,2,5,"rock","4xUqqie4bBKufHtlMuZS3k","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly",0.433,0.0748,0,-19.351,1,0.049,0.92,0.00104,0.105,0.193,73.093,0,1,0,0,0,0,0,0,0,0,0
21,"1961-02-11","Are You Lonesome To-night?","Elvis Presley With The Jordanaires",1,14,13,11,1,35,1961,2,6,"rock","4xUqqie4bBKufHtlMuZS3k","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly",0.433,0.0748,0,-19.351,1,0.049,0.92,0.00104,0.105,0.193,73.093,0,1,0,0,0,0,0,0,0,0,0
58,"1961-02-18","Are You Lonesome To-night?","Elvis Presley With The Jordanaires",1,15,14,21,1,58,1961,2,7,"rock","4xUqqie4bBKufHtlMuZS3k","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly",0.433,0.0748,0,-19.351,1,0.049,0.92,0.00104,0.105,0.193,73.093,0,1,0,0,0,0,0,0,0,0,0
62,"1961-02-25","Are You Lonesome To-night?","Elvis Presley With The Jordanaires",1,16,15,58,1,62,1961,2,8,"rock","4xUqqie4bBKufHtlMuZS3k","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly",0.433,0.0748,0,-19.351,1,0.049,0.92,0.00104,0.105,0.193,73.093,0,1,0,0,0,0,0,0,0,0,0
45,"1961-03-04","Wonderland By Night","Bert Kaempfert And His Orchestra",1,17,16,36,1,50,1961,3,9,"electronic_dance, classic_folk","5Ik1BD4gKzxofvNgSRQbCF","2s6JabvZdqVQhfOsaxCSFX","ballroom, easy listening",0.211,0.233,4,-10.208,1,0.0291,0.907,0.919,0.279,0.239,71.351,0,0,0,0,0,0,1,0,1,0,0
18,"1961-03-11","Will You Love Me Tomorrow","The Shirelles",1,17,16,16,1,87,1961,3,10,"classic_folk, soul_funk, r&b_reggae, rock","25IiJu0DjOqsnQXgNHWp5i","0x83OBqixqdCHnStP5VMcn","classic girl group, classic soul, doo-wop, motown, rock-and-roll, soul",0.527,0.308,0,-11.809,1,0.0284,0.551,4.25e-05,0.0921,0.514,136.297,0,1,0,0,1,0,0,1,1,0,0
24,"1961-03-18","Will You Love Me Tomorrow","The Shirelles",1,18,17,18,1,87,1961,3,11,"classic_folk, soul_funk, r&b_reggae, rock","25IiJu0DjOqsnQXgNHWp5i","0x83OBqixqdCHnStP5VMcn","classic girl group, classic soul, doo-wop, motown, rock-and-roll, soul",0.527,0.308,0,-11.809,1,0.0284,0.551,4.25e-05,0.0921,0.514,136.297,0,1,0,0,1,0,0,1,1,0,0
42,"1961-03-25","Will You Love Me Tomorrow","The Shirelles",1,19,18,24,1,87,1961,3,12,"classic_folk, soul_funk, r&b_reggae, rock","25IiJu0DjOqsnQXgNHWp5i","0x83OBqixqdCHnStP5VMcn","classic girl group, classic soul, doo-wop, motown, rock-and-roll, soul",0.527,0.308,0,-11.809,1,0.0284,0.551,4.25e-05,0.0921,0.514,136.297,0,1,0,0,1,0,0,1,1,0,0
42,"1961-04-01","Calcutta","Lawrence Welk And His Orchestra",1,17,16,23,1,95,1961,4,13,"","6K0SfJzsYkuMdbsJWtBC4M","0YnkuO9Q6juindJF9Vdj3r",NA,0.349,0.933,0,-4.98,1,0.106,0.0473,1.05e-06,0.0632,0.642,153.672,0,0,0,0,0,0,0,0,0,0,0
11,"1961-04-08","Pony Time","Chubby Checker",1,12,11,4,1,49,1961,4,14,"rock","45gAw2xmDx9DZAnoiJK723","7qQJQ3YtcGlqaLg5tcypN2","rock-and-roll, rockabilly",0.509,0.702,3,-5.695,1,0.0514,0.526,0,0.124,0.947,154.571,0,1,0,0,0,0,0,0,0,0,0
15,"1961-04-15","Pony Time","Chubby Checker",1,13,12,11,1,49,1961,4,15,"rock","45gAw2xmDx9DZAnoiJK723","7qQJQ3YtcGlqaLg5tcypN2","rock-and-roll, rockabilly",0.509,0.702,3,-5.695,1,0.0514,0.526,0,0.124,0.947,154.571,0,1,0,0,0,0,0,0,0,0,0
23,"1961-04-22","Pony Time","Chubby Checker",1,14,13,15,1,49,1961,4,16,"rock","45gAw2xmDx9DZAnoiJK723","7qQJQ3YtcGlqaLg5tcypN2","rock-and-roll, rockabilly",0.509,0.702,3,-5.695,1,0.0514,0.526,0,0.124,0.947,154.571,0,1,0,0,0,0,0,0,0,0,0
30,"1961-04-29","Pony Time","Chubby Checker",1,15,14,23,1,49,1961,4,17,"rock","45gAw2xmDx9DZAnoiJK723","7qQJQ3YtcGlqaLg5tcypN2","rock-and-roll, rockabilly",0.509,0.702,3,-5.695,1,0.0514,0.526,0,0.124,0.947,154.571,0,1,0,0,0,0,0,0,0,0,0
54,"1961-05-06","Pony Time","Chubby Checker",1,16,15,30,1,54,1961,5,18,"rock","45gAw2xmDx9DZAnoiJK723","7qQJQ3YtcGlqaLg5tcypN2","rock-and-roll, rockabilly",0.509,0.702,3,-5.695,1,0.0514,0.526,0,0.124,0.947,154.571,0,1,0,0,0,0,0,0,0,0,0
7,"1961-05-13","Blue Moon","The Marcels",1,11,10,5,1,87,1961,5,19,"r&b_reggae, rock","0pnfT3OLqlnIvO0uMYgCfM","1JQYskbOoudT9cylam24a3","doo-wop, rock-and-roll",0.617,0.444,7,-10.133,1,0.0371,0.698,0,0.0999,0.913,127.699,0,1,0,0,0,0,0,1,0,0,0
12,"1961-05-20","Blue Moon","The Marcels",1,12,11,7,1,87,1961,5,20,"r&b_reggae, rock","0pnfT3OLqlnIvO0uMYgCfM","1JQYskbOoudT9cylam24a3","doo-wop, rock-and-roll",0.617,0.444,7,-10.133,1,0.0371,0.698,0,0.0999,0.913,127.699,0,1,0,0,0,0,0,1,0,0,0
